#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2015 04 03 21 50 270  4.0  5.0   2.4    15   7.6 293 1023.2  10.3  11.9    MM   MM +0.6    MM
2015 04 03 20 50 300  4.0  5.0   2.4    11   7.2 289 1023.1  10.1  11.9    MM   MM +0.8    MM
2015 04 03 19 50 300  6.0  7.0   2.2    10   6.9 299 1022.8  10.0  11.8    MM   MM +0.7    MM
2015 04 03 18 50 280  5.0  6.0   2.2    11   6.6 297 1022.6   9.7  11.6    MM   MM +0.9    MM
2015 04 03 17 50 200  2.0  4.0   2.3    10   6.6 291 1022.3   8.8  11.5    MM   MM +1.4    MM
2015 04 03 16 50 310  2.0  4.0   2.6    11   6.5 300 1022.1   8.5  11.6    MM   MM +1.1    MM
2015 04 03 15 50 310  7.0  9.0   2.5     9   5.8 294 1021.7   8.2  11.7    MM   MM -0.0    MM
2015 04 03 14 50 190 11.0 13.0   2.2    10   5.5 285 1020.9   9.8  11.7    MM   MM -1.8    MM
2015 04 03 13 50 180 11.0 13.0   2.0    10   5.4 291 1021.0  11.0  11.8    MM   MM -2.5    MM
2015 04 03 12 50 170  9.0 12.0   1.6    10   5.4 274 1021.7  10.8  11.8    MM   MM -2.5    MM
2015 04 03 11 50 180  8.0 10.0   1.6    10   5.6 284 1022.7  10.7  11.8    MM   MM -2.1    MM
2015 04 03 10 50 180  8.0 10.0   1.5    10   5.7 276 1023.5  10.7  11.7    MM   MM -1.9    MM
2015 04 03 09 50 180  7.0  9.0   1.4    11   6.1 279 1024.2  10.6  11.7    MM   MM -1.9    MM
2015 04 03 08 50 180  7.0  8.0   1.7    11   7.0 283 1024.8  10.6  11.8    MM   MM -1.8    MM
2015 04 03 07 50 180  6.0  7.0   1.6    10   7.2 285 1025.4  10.6  11.9    MM   MM -1.7    MM
2015 04 03 06 50 190  5.0  6.0   1.8    11   7.7 280 1026.1  10.7  11.9    MM   MM -1.5    MM
2015 04 03 05 50 190  4.0  6.0   1.7    10   7.3 280 1026.6  10.7  12.0    MM   MM -1.2    MM
2015 04 03 04 50 210  4.0  5.0   1.8    11   7.8 284 1027.1  10.7  12.2    MM   MM -1.4    MM
2015 04 03 03 50 210  4.0  6.0   1.8    11   7.8 293 1027.6  10.7  12.3    MM   MM -1.4    MM
2015 04 03 02 50 210  4.0  6.0   1.9    11   7.4 289 1027.8  10.7  12.4    MM   MM -1.7    MM
2015 04 03 01 50 200  4.0  5.0   2.1    10   7.9 289 1028.5  10.8  12.5    MM   MM -1.3    MM
2015 04 03 00 50 200  3.0  5.0   2.1    11   7.6 290 1029.0  10.7  12.5    MM   MM -1.2    MM
2015 04 02 23 50 200  3.0  5.0   2.2    11   7.7 295 1029.5  10.7  12.7    MM   MM -0.7    MM
2015 04 02 22 50 210  3.0  4.0   2.2    11   7.8 298 1029.8  10.8  12.6    MM   MM -0.3    MM
2015 04 02 21 50 280  1.0  2.0   2.3    11   8.0 296 1030.2  10.5  12.5    MM   MM +0.0    MM
2015 04 02 20 50 280  1.0  2.0   2.6    12   8.5 288 1030.2  10.3  12.4    MM   MM +0.0    MM
2015 04 02 19 50 200  2.0  3.0   2.3    11   8.2 279 1030.1  10.4  12.2    MM   MM +0.0    MM
2015 04 02 18 50 250  1.0  2.0   2.4    11   8.0 292 1030.2  10.3  11.5    MM   MM +0.4    MM
2015 04 02 17 50  MM  0.0  2.0   2.2    10   7.7 295 1030.1  10.6  11.3    MM   MM +0.4    MM
2015 04 02 16 50 330  1.0  2.0   2.2    11   7.8 296 1029.9  10.2  11.0    MM   MM +0.8    MM
2015 04 02 15 50 340  3.0  3.0   2.2    12   7.7 294 1029.8  10.1  10.9    MM   MM +0.8    MM
2015 04 02 14 50 300  1.0  2.0   2.2    12   7.7 296 1029.7   9.9  10.9    MM   MM +0.8    MM
2015 04 02 13 50 340  4.0  5.0   2.1    12   7.6 280 1029.1   9.8  11.0    MM   MM +0.3    MM
2015 04 02 12 50 250  4.0  5.0   2.2    11   7.4 289 1029.0   9.2  11.2    MM   MM +0.3    MM
2015 04 02 11 50 360  5.0  6.0   2.4    11   7.4 284 1028.9   9.7  11.3    MM   MM +0.5    MM
2015 04 02 10 50 310  5.0  6.0   2.6    11   7.3 281 1028.8  10.0  11.3    MM   MM +0.6    MM
2015 04 02 09 50 320  6.0  7.0   2.4    12   7.3 290 1028.7  10.2  11.4    MM   MM +0.6    MM
2015 04 02 08 50 340  6.0  7.0   2.5    13   7.3 287 1028.4  10.2  11.5    MM   MM +0.6    MM
2015 04 02 07 50 340  6.0  8.0   2.6    12   7.6 293 1028.2  10.2  11.5    MM   MM +0.6    MM
2015 04 02 06 50 350  7.0  8.0   2.6    12   7.6 286 1028.1  10.2  11.5    MM   MM +0.8    MM
2015 04 02 05 50 340  7.0  8.0   2.9    11   8.0 300 1027.8  10.2  11.5    MM   MM +1.0    MM
2015 04 02 04 50 310  7.0  9.0   2.9    12   7.6 304 1027.6   9.9  11.8    MM   MM +0.8    MM
2015 04 02 03 50 310  9.0 11.0   2.9    13   7.4 295 1027.3   9.8  11.8    MM   MM +0.5    MM
2015 04 02 02 50 320  7.0  9.0   2.8    13   8.0 287 1026.8  10.2  11.8    MM   MM +0.0    MM
2015 04 02 01 50 330  7.0  9.0   2.6    12   7.9 290 1026.8  10.1  11.8    MM   MM +0.0    MM
2015 04 02 00 50 310  6.0  8.0   2.4    12   7.6 286 1026.8   9.9  11.8    MM   MM +0.0    MM
2015 04 01 23 50 330  8.0 10.0   2.5    11   7.7 292 1026.6   9.4  11.9    MM   MM +0.0    MM
2015 04 01 22 50 320  5.0  7.0   2.3    13   8.0 293 1026.7  10.0  12.1    MM   MM -0.3    MM
2015 04 01 21 50  30  2.0  4.0   2.4    13   8.0 285 1026.8   8.3  12.1    MM   MM +0.0    MM
2015 04 01 20 50  MM  0.0  1.0   2.4    11   8.1 274 1026.8   9.0  12.1    MM   MM +0.0    MM
2015 04 01 19 50 230  2.0  4.0   2.5    13   8.6 279 1027.0   7.7  12.0    MM   MM +0.7    MM
2015 04 01 18 50  10  3.0  4.0   2.4    13   8.2 276 1026.8   8.9  12.0    MM   MM +1.0    MM
2015 04 01 17 50 280  2.0  3.0   2.6    13   8.0 284 1026.8   8.6  11.9    MM   MM +1.1    MM
2015 04 01 16 50 270  6.0  8.0   2.4    13   7.7 278 1026.3  10.1  12.0    MM   MM +0.7    MM
2015 04 01 15 50 270  5.0  6.0   2.7    13   7.9 285 1025.8  10.6  12.0    MM   MM +0.5    MM
2015 04 01 14 50 280  4.0  5.0   2.8    14   8.4 275 1025.7  10.3  12.0    MM   MM +0.4    MM
2015 04 01 13 50 280  4.0  5.0   2.9    14   8.1 285 1025.6  10.3  12.0    MM   MM +0.5    MM
2015 04 01 12 50 260  5.0  6.0   2.7    14   8.0 269 1025.3  10.3  12.0    MM   MM +0.0    MM
2015 04 01 11 50 280  6.0  7.0   2.5    14   7.5 270 1025.3  10.6  12.0    MM   MM +0.3    MM
2015 04 01 10 50 280  5.0  7.0   2.8    13   8.0 291 1025.1  10.5  12.1    MM   MM +0.3    MM
2015 04 01 09 50 280  5.0  6.0   2.6    13   7.7 277 1025.1  10.5  12.1    MM   MM +0.6    MM
2015 04 01 08 50 300  5.0  6.0   2.5    13   7.6 279 1025.0  10.5  12.0    MM   MM +0.9    MM
2015 04 01 07 50 280  4.0  5.0   2.5    14   7.4 281 1024.8  10.4  12.0    MM   MM +0.9    MM
2015 04 01 06 50 300  5.0  6.0   2.5    11   7.5 271 1024.5  10.4  12.1    MM   MM +1.0    MM
2015 04 01 05 50 300  6.0  8.0   2.5    11   7.5 277 1024.1  10.7  12.1    MM   MM +1.3    MM
2015 04 01 04 50 270  5.0  6.0   2.4    15   7.4 254 1023.9  10.5  12.1    MM   MM +1.1    MM
2015 04 01 03 50 280  6.0  8.0   2.4    12   7.7 280 1023.5  10.9  12.1    MM   MM +0.8    MM
2015 04 01 02 50 270  6.0  8.0   2.3    14   7.7 273 1022.8  10.7  12.2    MM   MM +0.3    MM
2015 04 01 01 50 280  7.0  9.0   2.6    15   7.9 267 1022.8  10.9  12.2    MM   MM +0.0    MM
2015 04 01 00 50 280  7.0  8.0   2.5    11   7.3 277 1022.7  10.8  12.2    MM   MM +0.7    MM
2015 03 31 23 50 260  7.0  9.0   2.8    12   7.6 273 1022.5  10.6  12.2    MM   MM +0.9    MM
2015 03 31 22 50 250  5.0  6.0   3.0    15   7.6 253 1022.6   9.9  12.2    MM   MM +1.2    MM
2015 03 31 21 50 250  7.0  8.0   3.1    12   7.8 270 1022.0  10.3  12.2    MM   MM +1.4    MM
2015 03 31 20 50 250  6.0  7.0   3.0    12   7.9 277 1021.6  10.5  12.2    MM   MM +1.5    MM
2015 03 31 19 50 290  3.0  5.0   3.2    11   8.2 268 1021.4   9.4  12.2    MM   MM +2.3    MM
2015 03 31 18 50 220  4.0  5.0   2.7    11   7.5 268 1020.6  10.1  12.1    MM   MM +2.0    MM
2015 03 31 17 50 210  6.0  7.0   2.8    12   7.9 275 1020.1   9.7  12.1    MM   MM +2.2    MM
2015 03 31 16 50 260  4.0  5.0   2.8    12   7.9 274 1019.1  10.4  12.0    MM   MM +1.5    MM
2015 03 31 15 50 230  3.0  5.0   3.1    11   7.7 270 1018.6   9.9  12.0    MM   MM +1.3    MM
2015 03 31 14 50 300  9.0 12.0   3.0    11   7.9 280 1017.9  10.2  12.0    MM   MM +1.2    MM
2015 03 31 13 50 300  6.0  8.0   2.8    11   7.7 273 1017.6  10.8  12.0    MM   MM +1.3    MM
2015 03 31 12 50 300  3.0  7.0   2.7    12   7.4 282 1017.3   9.3  12.1    MM   MM +1.4    MM
2015 03 31 11 50 290  6.0  8.0   2.8    13   7.6 273 1016.7  10.7  12.1    MM   MM +1.2    MM
2015 03 31 10 50 270  7.0  8.0   2.9    12   7.6 272 1016.3  10.6  12.1    MM   MM +1.8    MM
2015 03 31 09 50 280  6.0  8.0   2.8    13   7.1 283 1015.9  10.4  12.1    MM   MM +2.2    MM
2015 03 31 08 50 290  7.0  9.0   3.0    13   7.2 265 1015.5  10.2  12.1    MM   MM +3.0    MM
2015 03 31 07 50 300  8.0  9.0   3.0    13   7.2 268 1014.5  10.0  12.1    MM   MM +3.5    MM
2015 03 31 06 50 330  8.0 10.0   3.0    11   6.8 273 1013.7   9.6  12.2    MM   MM +2.9    MM
2015 03 31 05 50 310 10.0 13.0   3.1    12   6.8 266 1012.5  10.0  12.2    MM   MM +1.2    MM
2015 03 31 04 50 230  9.0 10.0   3.3    13   6.7 261 1011.0  12.0  12.2    MM   MM -1.3    MM
2015 03 31 03 50 170 12.0 15.0   3.4    12   7.1 259 1010.8  12.1  12.2    MM   MM -2.2    MM
2015 03 31 02 50 170 11.0 13.0   3.2    13   7.2 256 1011.3  12.1  12.2    MM   MM -2.5    MM
2015 03 31 01 50 180 10.0 12.0   3.1    12   7.4 266 1012.3  12.2  12.2    MM   MM -1.9    MM
2015 03 31 00 50 180  9.0 11.0   2.9    12   7.3 266 1013.0  12.3  12.2    MM   MM -2.2    MM
2015 03 30 23 50 180  9.0 10.0   2.9    12   7.3 259 1013.8  12.1  12.2    MM   MM -2.3    MM
2015 03 30 22 50 170  8.0 10.0   2.7    13   7.2 273 1014.2  12.0  12.2    MM   MM -2.6    MM
2015 03 30 21 50 170  8.0 11.0   2.7    11   7.4 272 1015.2  12.0  12.2    MM   MM -2.5    MM
2015 03 30 20 50 170  8.0 10.0   2.5    12   7.2 274 1016.1  12.1  12.1    MM   MM -1.5    MM
2015 03 30 19 50 180  7.0  9.0   2.7    11   7.6 265 1016.8  12.1  12.1    MM   MM -1.2    MM
2015 03 30 18 50 190  7.0  9.0   3.0    13   8.0 274 1017.7  12.0  12.1    MM   MM -0.8    MM
2015 03 30 17 50 180  8.0  9.0   2.7    13   7.8 265 1017.6  12.0  12.0    MM   MM -0.9    MM
2015 03 30 16 50 180  8.0  9.0   2.9    13   8.0 270 1018.0  12.0  12.0    MM   MM -0.6    MM
2015 03 30 15 50 190  7.0  8.0   3.5    13   9.2 275 1018.5  11.6  12.0    MM   MM -0.3    MM
2015 03 30 14 50 190  7.0  8.0   3.0    13   8.3 270 1018.5  11.6  12.0    MM   MM -0.7    MM
2015 03 30 13 50 190  7.0  8.0   2.9    12   8.4 264 1018.6  11.9  12.0    MM   MM -1.1    MM
2015 03 30 12 50 180  7.0  8.0   3.0    13   8.7 272 1018.8  11.9  12.0    MM   MM -1.3    MM
2015 03 30 11 50 190  7.0  8.0   3.2    12   9.0 259 1019.2  12.1  12.0    MM   MM -1.1    MM
2015 03 30 10 50 200  7.0  8.0   3.1    11   8.8 265 1019.7  12.2  12.0    MM   MM -0.9    MM
2015 03 30 09 50 200  7.0  8.0   3.1    12   8.8 264 1020.1  12.2  12.0    MM   MM -0.8    MM
2015 03 30 08 50 190  5.0  6.0   3.3    12   9.2 260 1020.3  12.3  12.0    MM   MM -1.0    MM
2015 03 30 07 50 190  5.0  6.0   3.0    11   8.7 264 1020.6  12.2  12.0    MM   MM -0.7    MM
2015 03 30 06 50 190  5.0  6.0   3.0    12   8.5 258 1020.9  12.3  12.0    MM   MM -0.6    MM
2015 03 30 05 50 190  6.0  7.0   3.0    12   8.4 266 1021.3  12.2  12.0    MM   MM -0.3    MM
2015 03 30 04 50 180  6.0  6.0   2.9    12   8.1 259 1021.3  12.1  12.0    MM   MM -0.6    MM
2015 03 30 03 50 180  5.0  6.0   3.1    12   8.4 266 1021.5  12.1  12.0    MM   MM -1.0    MM
2015 03 30 02 50 190  5.0  6.0   3.1    11   8.3 262 1021.6  12.2  12.0    MM   MM -1.3    MM
2015 03 30 01 50 190  5.0  7.0   3.3    11   8.6 263 1021.9  12.2  12.0    MM   MM -1.3    MM
2015 03 30 00 50 190  6.0  7.0   3.2    12   8.2 269 1022.5  12.2  12.1    MM   MM -1.1    MM
2015 03 29 23 50 190  7.0  9.0   3.2    12   8.1 271 1022.9  12.1  12.0    MM   MM -1.2    MM
2015 03 29 22 50 190  7.0  9.0   3.3    11   8.1 270 1023.2  12.0  12.0    MM   MM -1.0    MM
2015 03 29 21 50 190  9.0 10.0   3.0    12   7.5 271 1023.6  12.0  12.0    MM   MM -0.7    MM
2015 03 29 20 50 190  9.0 11.0   3.0    12   7.6 268 1024.1  11.9  11.9    MM   MM -0.4    MM
2015 03 29 19 50 180  9.0 11.0   2.8    12   6.9 266 1024.2  11.9  11.9    MM   MM +0.0    MM
2015 03 29 18 50 180  9.0 11.0   2.7    11   7.0 263 1024.3  11.9  11.9    MM   MM +0.0    MM
2015 03 29 17 50 180  9.0 11.0   3.0    12   7.6 262 1024.5  11.9  11.9    MM   MM +0.0    MM
2015 03 29 16 50 180  9.0 10.0   3.1    10   7.4 267 1024.3  11.9  11.9    MM   MM +0.0    MM
2015 03 29 15 50 190  8.0 10.0   2.8    11   7.3 275 1024.3  11.8  11.9    MM   MM +0.0    MM
2015 03 29 14 50 190  8.0  9.0   2.9    11   7.5 271 1024.4  11.9  11.9    MM   MM -0.4    MM
2015 03 29 13 50 180  8.0  9.0   2.7    11   7.6 272 1024.2  11.8  11.9    MM   MM -0.5    MM
2015 03 29 12 50 190  8.0  9.0   2.6    11   7.2 268 1024.3  11.8  12.1    MM   MM -0.9    MM
2015 03 29 11 50 190  8.0  9.0   2.5    11   7.0 274 1024.8  11.8  12.1    MM   MM -0.9    MM
2015 03 29 10 50 170  8.0  9.0   2.1    10   6.4 269 1024.7  11.8  12.1    MM   MM -1.8    MM
2015 03 29 09 50 170  7.0  8.0   2.0    11   6.3 264 1025.2  11.8  12.0    MM   MM -1.5    MM
2015 03 29 08 50 180  7.0  8.0   2.2    10   6.9 272 1025.7  11.9  12.0    MM   MM -1.1    MM
2015 03 29 07 50 190  6.0  7.0   2.0     8   6.4 266 1026.5  11.9  11.9    MM   MM +0.0    MM
2015 03 29 06 50 190  6.0  7.0   2.1    11   6.6 262 1026.7  11.9  11.9    MM   MM +0.4    MM
2015 03 29 05 50 180  6.0  7.0   2.2    11   6.7 276 1026.8  11.9  11.9    MM   MM -0.0    MM
2015 03 29 04 50 190  6.0  7.0   2.3    11   6.6 272 1026.6  11.9  12.0    MM   MM -0.7    MM
2015 03 29 03 50 190  7.0  8.0   2.3    11   6.8 268 1026.3  11.9  11.9    MM   MM -1.3    MM
2015 03 29 02 50 200  7.0  9.0   2.6    11   7.0 277 1026.7  11.9  12.0    MM   MM -1.4    MM
2015 03 29 01 50 200  8.0  9.0   2.4     9   6.7 265 1027.3  12.0  12.0    MM   MM -0.7    MM
2015 03 29 00 50 190  7.0  8.0   2.4    11   6.7 279 1027.6  12.0  12.0    MM   MM -0.7    MM
2015 03 28 23 50 200  7.0  9.0   2.5    11   6.9 270 1028.1  12.1  12.1    MM   MM -0.7    MM
2015 03 28 22 50 200  7.0  9.0   2.7    11   6.8 279 1028.0  12.1  12.1    MM   MM +0.0    MM
2015 03 28 21 50 200  8.0  9.0   2.6    10   6.8 276 1028.3  12.1  12.1    MM   MM +0.4    MM
2015 03 28 20 50 200  8.0  9.0   2.7    11   7.0 274 1028.8  12.1  12.1    MM   MM +1.0    MM
2015 03 28 19 50 200  7.0  9.0   2.7    11   7.1 263 1028.1  12.0  12.1    MM   MM +0.8    MM
2015 03 28 18 50 210  6.0  7.0   2.7    12   7.2 276 1027.9  11.9  12.1    MM   MM +1.6    MM
2015 03 28 17 50 220  6.0  7.0   2.6    11   7.3 274 1027.8  11.7  12.1    MM   MM +1.7    MM
2015 03 28 16 50 240  5.0  7.0   2.5    11   6.7 278 1027.3  11.5  12.1    MM   MM +2.2    MM
2015 03 28 15 50 250  7.0  9.0   2.8    12   7.0 280 1026.3  10.9  12.1    MM   MM +2.2    MM
2015 03 28 14 50 240  7.0  9.0   2.7    12   6.9 278 1026.1  11.7  12.1    MM   MM +2.8    MM
2015 03 28 13 50 250  7.0  9.0   2.8    12   7.3 275 1025.1  11.7  12.0    MM   MM +2.1    MM
2015 03 28 12 50 260  7.0  8.0   2.5    12   6.8 278 1024.1  11.7  12.0    MM   MM +1.5    MM
2015 03 28 11 50 250  7.0  9.0   2.7    12   6.7 268 1023.3  11.7  12.0    MM   MM +1.4    MM
2015 03 28 10 50 270  8.0 10.0   2.8    13   6.7 273 1023.0  11.7  12.0    MM   MM +1.6    MM
2015 03 28 09 50 270  9.0 11.0   2.8    13   6.7 280 1022.6  11.8  12.0    MM   MM +1.8    MM
2015 03 28 08 50 260  9.0 11.0   2.8    11   6.9 271 1021.9  12.0  12.0    MM   MM +1.3    MM
2015 03 28 07 50 260  9.0 11.0   2.7    12   6.9 279 1021.4  11.9  12.1    MM   MM +2.0    MM
2015 03 28 06 50 260  9.0 11.0   2.6    13   6.9 270 1020.8  11.4  12.1    MM   MM +2.5    MM
2015 03 28 05 50 270  5.0  7.0   2.4    12   6.6 273 1020.6  11.0  12.1    MM   MM +3.7    MM
2015 03 28 04 50 240  9.0 10.0   2.6    13   7.1 269 1019.4  11.8  12.1    MM   MM +2.7    MM
2015 03 28 03 50 240  8.0 10.0   2.6    12   7.0 278 1018.3  12.2  12.2    MM   MM +2.3    MM
2015 03 28 02 50 240  8.0 10.0   2.7    12   7.1 261 1016.9  12.0  12.2    MM   MM +1.1    MM
2015 03 28 01 50 250  8.0  9.0   2.4    12   6.2 268 1016.7  11.6  12.3    MM   MM +0.4    MM
2015 03 28 00 50 260 10.0 11.0   2.6    13   6.5 263 1016.0  11.8  12.3    MM   MM -0.8    MM
